카테고리1,카테고리2,대표도시 국가,대표도시,판매가격,하나허브 마스터코드,마스터 상품코드,마스터 상품명
트립,현지이색체험,싱가포르,싱가포르,9800,AVF007,MHJ-PRD3FC0541EM,[즉시확정] 싱가포르 펍크롤(Pub Crawl) 술집 탐험 투어
레스토랑,식당예약,싱가포르,싱가포르,9800,AVF007,MHJ-PRD3FC05BN4L,[즉시확정] 세계 최초 미슐랭 스타 호커: Liao Fan Hawker Chan @ 차이나타운
레스토랑,식당예약,중국,상해,4400,CCF100,MHJ-PRD41F2EDZUM,상하이 쉬옌 고대 당나라 시대 몰입형 파인다이닝 레스토랑 (상하이 플래그십 스토어)
입장권/패스,전망대&스카이라운지,영국,런던,92000,EZF103,MHJ-PRD421E9FKPY,[즉시확정] 런던 더 샤드 입장권 
여행서비스,와이파이&SIM 카드,호주,시드니,30000,HEF103,MHJ-PRD421E9GCXV,[즉시확정]호주 데이터 무제한 이심(eSIM) | Optus
페리,크루즈,호주,시드니,30000,HEF103,MHJ-PRD421E9IMRZ,[즉시확정]시드니 하버 하이 티 애프터눈 크루즈 | 호주
입장권/패스,테마파크,호주,시드니,30000,HEF103,MHJ-PRD421E9LU7D,[즉시확정][호주] 마담투소 시드니 티켓 
페리,크루즈,호주,시드니,30000,HEF103,MHJ-PRD421E9NSAR,[즉시확정]시드니 하버 홉 온 홉 오프 크루즈
입장권/패스,박물관&미술관,스페인,바르셀로나,174000,EZF103,MHJ-PRD421E9ORZU,[즉시확정] 아티켓 바르셀로나 뮤지엄 패스
트립,근교투어,호주,시드니,30000,HEF103,MHJ-PRD421E9TUBL,[즉시확정][시드니 출발] 블루 마운틴 선셋 & 야생지대 일일투어
입장권/패스,공연&축제,호주,시드니,30000,HEF103,MHJ-PRD421E9VORV,[즉시확정]시드니 오페라 하우스 라 보엠 티켓 | 뉴사우스웨일즈
입장권/패스,공연&축제,중국,상해,4400,CCF100,MHJ-PRD4463EJILR,상하이 Sleep No More 공연 티켓
입장권/패스,랜드마크,스페인,바르셀로나,174000,EZF103,MHJ-PRD47009BZV6,[즉시확정] 바르셀로나 까사밀라 입장권 #라페드레라
입장권/패스,테마파크,싱가포르,싱가포르,9800,AVF007,MHJ-PRD470D1Z60W,[즉시확정][싱가포르] 마리나 베이 샌즈 삼판 보트 이용권
입장권/패스,박물관&미술관,스페인,바르셀로나,174000,EZF103,MHJ-PRD4BFB9M7VB,[즉시확정] 바르셀로나 산 파우 병원 입장권
레스토랑,식당예약,일본,후쿠오카,11200,JQF017,MHJ-PRD3F8E6UO1N,[일본] 전국 맛집 식당 예약대행서비스 
트립,랜드마크투어,미국,뉴욕,17000,HEF404,MHJ-PRD1871DJOHB,[타미스] 뉴욕 다운타운 워킹 투어 (크루즈 포함)
트립,랜드마크투어,미국,뉴욕,17000,HEF404,MHJ-PRD1871DYOCC,[타미스] 뉴욕 미드타운 워킹 투어 (첼시 코스) 
입장권/패스,박물관&미술관,미국,뉴욕,17000,HEF404,MHJ-PRD38544BMIC,[뉴욕] MOMA 모마 현대 미술관 도슨트 투어+입장권 포함
입장권/패스,박물관&미술관,미국,뉴욕,17000,HEF404,MHJ-PRD38544CCNR,[뉴욕] 메트로폴리탄 미술관 (미술 전공 한국인 도슨트 투어+입장권 포함)
페리,크루즈,미국,뉴욕,17000,HEF404,MHJ-PRD38544E1AA,[뉴욕] 서클라인 자유의 여신상 크루즈 
트립,랜드마크투어,미국,뉴욕,17000,HEF404,MHJ-PRD38544PBWJ,[뉴욕] 브루클린 덤보 야경 워킹 투어
레스토랑,루프탑 바,미국,뉴욕,17000,HEF404,MHJ-PRD38544UECT,[뉴욕] 230 Fifth 루프탑바 음료 바우처 #2잔 포함 # 뉴욕야경 # 230 피프스
입장권/패스,전망대&스카이라운지,태국,방콕,47000,AAF307,MHJ-PRD0297F6K4O,[방콕] 수완나품 공항 미라클 CIP 라운지 #공항 라운지 #수완나품 라운지
트립,푸드체험투어,태국,방콕,40200,AAF307,MHJ-PRD02AABFQRY,[방콕] 시암 쿠커리 하우스 타이 쿠킹 스쿨 #방콕이색현지체험 #쿠킹클래스
트립,호핑&데이크루즈,태국,방콕,40200,AAF307,MHJ-PRD09CBCSY5Y,[방콕] 플라넷 선셋/디너 크루즈 (구 로얄 갤럭시 디너 크루즈 ) #신상디너크루즈 #방콕데이트코스
입장권/패스,"동물원,식물원&수족관",태국,방콕,40200,AAF307,MHJ-PRD09DE70LVA,[방콕] 사파리월드 입장권 #방콕동물원 #사파리월드
트립,역사/교육여행,태국,방콕,40200,AAF307,MHJ-PRD0A108PDVE,[방콕]+[단독] 끼리끼리 담넌사두억 + 아유타야 프라이빗 택시투어 #매끌렁위험한기찻길시장 #왓마하탓
입장권/패스,테마파크,태국,방콕,40200,AAF307,MHJ-PRD0C6249FQU,[방콕] 시암 어메이징 테마파크 입장권 #방콕놀이공원 #방콕워터파크
입장권/패스,액티비티,태국,방콕,40200,AAF307,MHJ-PRD0C624NPGX,[방콕] 바운스 인크 엠쿼티어 백화점 #트램폴린 #바운스타일랜드
레스토랑,크루즈 런치&디너,태국,방콕,34900,AAF307,MHJ-PRD0C6EALW6H,[방콕] 화이트 오키드 선셋/디너 크루즈
레스토랑,크루즈 런치&디너,태국,방콕,34900,AAF307,MHJ-PRD0C6EARM0Y,[방콕] 스마일 리버사이드 크루즈 #방콕디너크루즈 #차오프라야크루즈
트립,체험&클래스,태국,방콕,34900,AAF307,MHJ-PRD0EBA4ULSH,[방콕] 쿠킹 액티비티 by Chef Aey #쿠킹 클래스 #방콕이색체험
트립,랜드마크투어,태국,방콕,34900,AAF307,MHJ-PRD0EE5ENFCF,[방콕]+[단독] 아유타야 단독 선셋투어 #방콕근교투어 #한국어가능한태국가이드
입장권/패스,익스프레스&패스트트랙,태국,방콕,34900,AAF307,MHJ-PRD112B3GDXM,[방콕] 수완나품 공항 패스트트랙 서비스 #공항패스트트랙 #빠른입출국서비스
트립,랜드마크투어,태국,방콕,15900,AAF307,MHJ-PRD13B52NQL3,[방콕]+[조인투어] 왕궁+에메랄드 사원 #방콕왕궁 #한국어가이드
트립,근교투어,태국,방콕,46100,AAF307,MHJ-PRD13B52SOQZ,[방콕]+[조인투어] 아유타야 선셋+쩟페어 라차다 야시장 #한국어가이드 #왓마하탓
레스토랑,식사권,태국,방콕,46100,AAF307,MHJ-PRD1AEF4QREQ,[방콕] 그레이트 하버 인터네셔널 뷔페 아이콘시암 #씨푸드뷔페 #뷔페맛집
페리,크루즈,태국,방콕,46100,AAF307,MHJ-PRD1B0842NIH,[방콕] 샹그릴라 호라이즌 디너 크루즈 #방콕선상디너 #차오프라야크루즈
트립,스파&마사지,태국,방콕,46100,AAF307,MHJ-PRD1D6CAGETL,[방콕] 디바나 센츄라 스파 #방콕마사지 #스파마사지
페리,크루즈,태국,방콕,33500,AAF307,MHJ-PRD1D85BXFG8,[방콕] 리버스타 프린세스 디너 크루즈
페리,크루즈,태국,방콕,33500,AAF307,MHJ-PRD20035FPTG,[방콕] 노아 선셋/디너 크루즈 #방콕디너크루즈 #차오프라야
트립,근교투어,태국,방콕,83800,AAF307,MHJ-PRD2267AEY97,[방콕]+[단독] 아유타야 선셋보트 택시투어 #아유타야사원4곳 #아시아티크 #쩟페어야시장
레스토랑,루프탑 바,태국,방콕,46000,AAF307,MHJ-PRD227A548IZ,[방콕] 바이욕 스카이 디너 뷔페 #방콕야경 #방콕루프탑뷔페
트립,체험&클래스,태국,방콕,55300,AAF307,MHJ-PRD24E54XK0Y,[방콕] 말리완 타이 쿠킹 스쿨 #방콕쿠킹스쿨 #카오산여행
입장권/패스,공연&축제,태국,방콕,55300,AAF307,MHJ-PRD271DF4XOV,[방콕] 칼립소 카바레 쇼 #태국트렌스젠더쇼 #아시아티크 칼립소쇼
트립,푸드체험투어,태국,방콕,55300,AAF307,MHJ-PRD271DFVBCQ,[방콕] 실롬 타이 쿠킹 스쿨 #방콕이색현지체험 #쿠킹클래스
트립,근교투어,태국,방콕,55300,AAF307,MHJ-PRD2730BSAUC,[방콕]+[단독/끼리끼리] 암파와 주말시장 반딧불 투어 #암파와 반딧불투어 #단독택시투어
트립,랜드마크투어,태국,방콕,42900,AAF307,MHJ-PRD298EC9UHH,[파타야출발] 끼리끼리 왕궁 핵심 프라이빗 투어 #방콕왕궁 #단독택시투어
레스토랑,크루즈 런치&디너,태국,방콕,30800,AAF307,MHJ-PRD2C1F2GPKU,[방콕] 로얄 프린세스 선셋/디너 크루즈 #선셋
트립,스파&마사지,태국,방콕,30800,AAF307,MHJ-PRD2E83AFJAC,[방콕] 디바나 버튜 스파(실롬) #방콕마사지 #스파마사지
트립,스파&마사지,태국,방콕,30800,AAF307,MHJ-PRD2E83AJ95I,[방콕] 디바나 너처 스파 (수쿰빗 11) #방콕마사지 #스파마사지
트립,스파&마사지,태국,방콕,30800,AAF307,MHJ-PRD2E83AWVRW,[방콕] 디바나 디바인 스파(통로) #방콕마사지 #스파마사지
레스토랑,식당예약,태국,방콕,30800,AAF307,MHJ-PRD2E9683BEF,[방콕] 샹그릴라 넥스트 2 카페 뷔페 #5성급호텔뷔페
트립,근교투어,태국,방콕,30800,AAF307,MHJ-PRD2E968FWJE,[방콕/파타야] 드라이브스루 ATV 어드벤처 카오키여우 #파타야액티비티 #카오키여우
레스토랑,식당예약,태국,방콕,30800,AAF307,MHJ-PRD2E968P69N,[방콕] 라마다 플라자 매남 리버사이드 디너 뷔페(더 테라스@72) #방콕호텔뷔페 #씨푸드뷔페
트립,호핑&데이크루즈,태국,방콕,30800,AAF307,MHJ-PRD30E84O8SW,[방콕 출발] 코사멧 5섬 호핑 투어 #파타야해양투어 #수중촬영
페리,크루즈,태국,방콕,107900,AAF307,MHJ-PRD3113FAMK6,[방콕] 아난타라 마노라 선셋/디너 크루즈 #선셋
트립,시내관광,태국,방콕,107900,AAF307,MHJ-PRD3113FB7OD,[방콕출발]+[단독투어] 방콕 알짜배기 프라이빗투어 #담넌사두억 수상시장 #카오산 #방콕야시장
입장권/패스,액티비티,태국,방콕,107900,AAF307,MHJ-PRD334CDTMAK,[방콕] 이지 고카트 #카트 #방콕실내체험
트립,랜드마크투어,태국,방콕,107900,AAF307,MHJ-PRD3352FRFY1,"[방콕]+[조인투어] 왕궁+딸랏너이 #현지 가이드, #올드타운"
레스토랑,식사권,태국,방콕,107900,AAF307,MHJ-PRD335F7NA1F,[방콕] 시리마하놉 더 헤리티지 아시아티크 #방콕이색체험 #방콕디너
레스토랑,식사권,태국,방콕,107900,AAF307,MHJ-PRD338503SX6,[방콕] 더 데크 레스토랑 #왓아룬뷰식당 #차오프라야야경
여행서비스,픽업서비스,태국,방콕,107900,AAF307,MHJ-PRD35C40WV6K,[방콕] 공항 픽업/샌딩 (수완나품/돈므앙) #파타야이동 #호텔픽업
트립,근교투어,태국,방콕,107900,AAF307,MHJ-PRD35EFB8UR2,[방콕]+[단독] 끼리끼리 담넌사두억+위험한 기찻길 시장 택시투어
트립,랜드마크투어,태국,방콕,107900,AAF307,MHJ-PRD35EFBLDFB,[방콕출발] 끼리끼리 왕궁 핵심 프라이빗 투어 #태국첫여행 #인기관광지
트립,문화&예술투어,태국,방콕,107900,AAF307,MHJ-PRD35EFBQ5WM,[방콕출발 -> 무료 공항샌딩]+[단독] 아유타야 선셋 보트 프라이빗 투어 #아유타야택시투어 #왓마하탓
트립,시내관광,태국,방콕,107900,AAF307,MHJ-PRD35FC2LHXM,"[방콕] 태국 딸랏너이 일일 골목투어_#현지 가이드, #올드타운 "
입장권/패스,테마파크,태국,방콕,107900,AAF307,MHJ-PRD35FC3AS6D,[방콕] 드림월드 입장권 #테마파크 #가족여행추천
레스토랑,식사권,태국,방콕,107900,AAF307,MHJ-PRD35FC3QQAV,[방콕] 쉐라톤 그랑데 수쿰빗 오키드 카페 레스토랑 런치 & 디너 #방콕호텔뷔페 #씨푸드뷔페
트립,스파&마사지,태국,방콕,107900,AAF307,MHJ-PRD3834FKJS3,[방콕] 유노모리 온센 & 스파 사톤 10 지점 #방콕스파 #방콕마사지 #온센
트립,스파&마사지,태국,방콕,107900,AAF307,MHJ-PRD3834FUFGN,[방콕] 유노모리 온센 & 스파 수쿰빗 26 지점 #방콕스파 #방콕마사지 #온센
입장권/패스,"동물원,식물원&수족관",태국,방콕,27000,AAF307,MHJ-PRD3847AAK3L,[방콕] 씨 라이프 & 마담투소 콤보 #방콕아쿠아리움 #방콕씨라이프
트립,푸드체험투어,태국,방콕,27000,AAF307,MHJ-PRD384DF41VL,[방콕] 로챠스 쿠킹 스쿨 #방콕이색현지체험 #쿠킹클래스
페리,크루즈,태국,방콕,27000,AAF307,MHJ-PRD38738QQDF,[방콕] 유니콘 크루즈 #방콕선상디너 #디너크루즈
입장권/패스,공연&축제,태국,방콕,27000,AAF307,MHJ-PRD3AB8BLSWZ,[방콕] 골든돔 카바레 쇼 #태국트렌스젠더쇼 #방콕 카바레 쇼
트립,버스투어/기차투어,태국,방콕,27000,AAF307,MHJ-PRD3ACB7GZ8P,[방콕] 홉 온 홉 오프 시티 버스투어 #방콕버스투어 #방콕관광명소투어
트립,푸드체험투어,태국,방콕,27000,AAF307,MHJ-PRD3D10CPTEO,[방콕] 사비엥 타이 쿠킹 스쿨 수쿰빗 22 #쿠킹 클래스 #방콕이색체험
트립,푸드체험투어,태국,방콕,27000,AAF307,MHJ-PRD3D10CYNOG,[방콕] 하우스 오브 테이스트 쿠킹 클래스 수쿰빗 4 지점 #방콕이색현지체험 #쿠킹클래스
페리,크루즈,태국,방콕,27000,AAF307,MHJ-PRD3D10CZCFE,[방콕] 차오프라야 오퓰런스 디너 크루즈 #방콕디너크루즈 #차오프라야
트립,푸드체험투어,태국,방콕,44800,AAF307,MHJ-PRD3D3624YID,[방콕] 솜퐁 타이 쿠킹스쿨 #방콕이색현지체험 #쿠킹클래스
레스토랑,크루즈 런치&디너,태국,방콕,44800,AAF307,MHJ-PRD3D3627YNK,[방콕] 메르디앙 선셋/디너 크루즈#방콕선상디너 #태국차오프라야크루즈
레스토랑,크루즈 런치&디너,태국,방콕,34900,AAF307,MHJ-PRD3D362ITWB,[방콕] 태국 차오프라야 프린세스 선셋/디너크루즈 
트립,근교투어,태국,방콕,30100,AAF307,MHJ-PRD3D362JLYS,[방콕]+[조인투어] 담넌사두억 수상시장+위험한 기찻길 시장 #한국어가이드 #방콕근교투어
트립,근교투어,태국,방콕,30100,AAF307,MHJ-PRD3D362RDC0,[방콕]+[조인투어] 암파와 주말시장 + 반딧불투어 #한국어가이드 #암파와수상시장
레스토랑,크루즈 런치&디너,태국,방콕,30100,AAF307,MHJ-PRD3D362VWBB,[방콕] 원더풀 펄 디너 크루즈 #방콕선상디너 #차오프라야크루즈
입장권/패스,랜드마크,태국,방콕,21000,AAF307,MHJ-PRD3D362WCIV,[방콕] 킹 파워 마하나콘 스카이워크 입장권 #방콕야경 #방콕루프탑
트립,푸드체험투어,태국,방콕,21000,AAF307,MHJ-PRD3D363XDEW,[방콕] 태국 팅글리 쿠킹 클래스 #타이쿠킹스쿨
트립,체험&클래스,태국,방콕,21000,AAF307,MHJ-PRD3D364DXJU,[방콕] 요가 인 더 파크 룸피니 #방콕요가 #룸피니공원
트립,드라이빙투어,태국,방콕,21000,AAF307,MHJ-PRD3F943UPCC,[태국] 방콕 사파리월드 단독투어 #택시투어 #방콕동물원 #방콕사파리월드
레스토랑,크루즈 런치&디너,태국,방콕,21000,AAF307,MHJ-PRD42057KXN1,[방콕] 그랜드 펄 디너 크루즈
레스토랑,식사권,태국,방콕,60200,AAF307,MHJ-PRD42057UDDJ,[방콕] 버스토랑 #방콕이색체험 #버스레스토랑
트립,근교투어,태국,방콕,65500,AAF307,MHJ-PRD44766VSD0,"[방콕]+[단독] 담넌사두억, 위험한 기찻길 단독투어 #방콕근교투어 #한국어가능한태국가이드"
트립,근교투어,태국,방콕,93700,AAF307,MHJ-PRD4706AL3YQ,[방콕]+[단독/끼리끼리] 아유타야+암파와 수상시장 #택시투어 #방콕근교 #방콕수상시장
트립,근교투어,태국,방콕,93700,AAF307,MHJ-PRD4706AP0ZL,[방콕]+[단독] 암파와 주말시장 반딧불 투어 #암파와 #반딧불투어 #한국어가능한태국가이드
트립,랜드마크투어,태국,방콕,93700,AAF307,MHJ-PRD498A6SGEH,[방콕] 왓사켓 + 올드타운 툭툭 투어 #황금사원 #방콕 툭툭 투어
입장권/패스,테마파크,태국,방콕,13500,AAF307,MHJ-PRD4BEEEZB1J,[방콕] 무앙보란+에라완 박물관 입장권 #방콕근교여행 #방콕테마파크
트립,랜드마크투어,미국,뉴욕,17000,HCF404,MHJ-PRD3F880P6OJ,[파란여행-토론토출발] 캐나다 & 미국 동부일주 6박7일
여행서비스,픽업서비스,싱가포르,싱가포르,9800,ASF402,MHJ-PRD04FCAZWH4,[싱가포르] 창이 공항↔시내 단독 공항 픽업/샌딩
트립,스파&마사지,태국,방콕,13500,AAF304,MHJ-PRD028B80EGS,[방콕스파] 방콕 에이스파 앤 마사지 (스쿰빗 18)
페리,크루즈,태국,방콕,26900,AAF320,MHJ-PRD0502CGH4T,[방콕크루즈] 차오프라야 프린세스 선셋 & 디너 크루즈 (아이콘시암 / 아시아티크 출발)
레스토랑,식당예약,태국,방콕,88000,AAF304,MHJ-PRD0502CWLA2,[태국] 리버 카페 & 테라스 뷔페 / 방콕 페닌슐라 호텔 
레스토랑,식당예약,태국,방콕,71000,AAF304,MHJ-PRD050F4F5XT,[태국] 오서스 라운지 애프터눈 티 / 방콕 만다린 오리엔탈 호텔 
트립,근교투어,태국,방콕,61000,AAF304,MHJ-PRD076D8DMAI,[방콕] 담넌사두억 + 위험한 기찻길시장 + 마하나콘 스카이워크 전일 투어 (한국어가이드)
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD076D8XRFC,[방콕스파] 방콕 디오라 스파 / 아속 스쿰빗 마사지 룸피니 랑수언 (지점선택)
여행서비스,수화물배송,태국,방콕,52000,AAF304,MHJ-PRD076D9LEO6,"[태국] 방콕 캐리어 배달 서비스 에어포텔 / 공항, 호텔, 쇼핑몰"
여행서비스,수화물배송,태국,방콕,52000,AAF304,MHJ-PRD076D9U7QR,"[태국] 방콕 캐리어 보관 서비스 에어포텔 / 수완나품공항, 돈므앙공항, 쇼핑몰"
입장권/패스,테마파크,태국,방콕,52000,AAF304,MHJ-PRD078CCXG6E,[방콕] 시암 어메이징 테마파크 입장권
여행서비스,픽업서비스,태국,방콕,52000,AAF304,MHJ-PRD078CDATRZ,방콕 공항 픽업 샌딩 단독 서비스 #AOT공항공사 #공식리무진 #전용라운지
트립,버스투어/기차투어,태국,방콕,52000,AAF304,MHJ-PRD09EB08LO8,[태국] 방콕 홉 온 홉 오프 / 시티투어 버스 티켓 
입장권/패스,"철도,교통패스",태국,방콕,52000,AAF304,MHJ-PRD09EB0MC04,[태국] 방콕 돈무앙공항 미라클 라운지 입장권
페리,크루즈,태국,방콕,52000,AAF320,MHJ-PRD09F7997MY,[방콕크루즈] 사와디 차오프라야 선셋 & 디너크루즈 (아이콘시암 출발)
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD09FDC6ZJE,[방콕스파] 방콕 더 수코타이 스파
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD0C495IS8T,"[방콕스파] 렛츠 릴렉스 스파, 방콕 긴자 통로 (닛코 호텔)"
트립,근교투어,태국,방콕,52000,AAF304,MHJ-PRD0C495RNU4,[태국] 방콕 엘리펀트 파크 반일 투어 
레스토랑,식당예약,태국,방콕,52000,AAF304,MHJ-PRD0C6242IBV,"[태국] 방콕 풀만 킹파워 호텔, 퀴진 언플러그드 레스토랑 인터네셔널 뷔페"
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD0C624AFFP,[방콕스파] LEK 렉 마사지 방콕 (지점선택)
입장권/패스,공연&축제,태국,방콕,52000,AAF304,MHJ-PRD0C624S6SP,[태국] 방콕 바네사 카바레 쇼 입장권
레스토랑,식당예약,태국,방콕,52000,AAF304,MHJ-PRD0C624WBPP,"[태국] 방콕 샹그릴라 호텔, 샹 펠리스 레스토랑 딤섬 뷔페 "
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD0EBA5FAGK,[방콕스파] 방콕 렛츠릴렉스 온센 1일 이용권 / 그랑데 센터포인트 호텔 스쿰빗55
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD0EBA5PGQI,"[방콕스파] 렛츠 릴렉스 스파, 수언플루 "
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD0EBA5QAMA,[방콕스파] 방콕 프리메 파빌리온 스파 (아이콘시암 인근)
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD0EEC4ALOW,"[방콕스파] 렛츠 릴렉스 스파, 방콕 스쿰빗 39 "
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD0EEC4DJ6M,[방콕스파] 방콕 타이란타 실롬 마사지 & 스파
레스토랑,식당예약,태국,방콕,52000,AAF304,MHJ-PRD112B5781D,[태국] 벨라 세라 레스토랑 조식 뷔페  / 소피텔 방콕 스쿰빗 호텔
레스토랑,식사권,태국,방콕,52000,AAF304,MHJ-PRD112B5IDSE,[방콕] 더 수코타이 호텔 셀라돈 / 로비살롱 / 라 스칼라 이용권 
트립,스파&마사지,태국,방콕,52000,AAF304,MHJ-PRD112B5JZ2X,"[방콕스파] 렛츠 릴렉스 스파, 방콕 스쿰빗 14"
입장권/패스,"동물원,식물원&수족관",태국,방콕,37000,AAF304,MHJ-PRD1137CBJSZ,[태국] 방콕 사파리월드 입장권 
트립,시내관광,태국,방콕,37000,AAF304,MHJ-PRD113E0M9UY,[태국] 방콕 왓아룬 태국 전통 의상 대여 (유니크 코스튬)
페리,크루즈,태국,방콕,37000,AAF320,MHJ-PRD11445D1RE,(시크릿) [방콕크루즈] 오퓰런스 디너뷔페 (아이콘시암 출발) / 에어텔 예약자 한정!
여행서비스,픽업서비스,태국,방콕,37000,AAF321,MHJ-PRD114A80BS7,[태국] 방콕 시티투어 차량 렌트 (기사 포함) 
입장권/패스,"동물원,식물원&수족관",태국,방콕,37000,AAF304,MHJ-PRD114A85ZCC,[태국] 방콕 씨 라이프 & 마담 투소 입장권
여행서비스,픽업서비스,태국,방콕,37000,AAF321,MHJ-PRD114A8BEEG,[태국] 방콕에서 파타야 /  파타야에서 방콕 시티투어 차량 렌트 (기사 포함) 
레스토랑,식당예약,태국,방콕,94000,AAF304,MHJ-PRD114A8C3XK,[태국] 살라 림 남 레스토랑 디너 코스 세트 / 방콕 만다린 오리엔탈 호텔 
트립,근교투어,태국,방콕,64000,AAF304,MHJ-PRD114A8DCN2,[칸차나부리] 에라완 국립 공원 + 죽음의 열차 탑승 + 말리까 + 콰이강의 다리 (조인 투어)
여행서비스,픽업서비스,태국,방콕,64000,AAF304,MHJ-PRD138FEXTA3,럭셔리 벤츠 방콕 공항 픽업 샌딩 단독 서비스 #AOT공항공사 #공식리무진 #전용라운지
트립,스파&마사지,태국,방콕,64000,AAF304,MHJ-PRD13A29TFWU,"[방콕스파] 렛츠 릴렉스 스파, 방콕 MBK 센터"
트립,스파&마사지,태국,방콕,64000,AAF304,MHJ-PRD13A29ZGSU,"[방콕스파] 렛츠 릴렉스 스파, 방콕 파야타이"
레스토랑,식당예약,태국,방콕,64000,AAF304,MHJ-PRD13A8DOYRS,[태국] 하얏트 리젠시 방콕 스쿰빗 가든라운지 애프터눈티 
트립,스파&마사지,태국,방콕,64000,AAF304,MHJ-PRD13AEFBPO9,[방콕스파] 방콕 페닌슐라 스파
트립,스파&마사지,태국,방콕,64000,AAF304,MHJ-PRD13CE49JZM,"[방콕스파] 방콕 렛츠 릴렉스 스파, 만다린 호텔 삼얀 "
트립,체험&클래스,태국,방콕,64000,AAF304,MHJ-PRD13CE4BXG2,"[태국] 방콕 쿠킹클래스, 솜퐁 타이 쿠킹스쿨"
여행서비스,쇼핑/쿠폰,태국,방콕,3000,AAF310,MHJ-PRD13CE4DP8S,[즉시사용] 태국 빅씨마트 50바트 / 100바트 E-쿠폰 금액권 #빅씨마켓 
트립,스파&마사지,태국,방콕,3000,AAF304,MHJ-PRD161388PBV,[방콕스파] 방콕 막카 헬스 & 스파 (BTS 아속역)
트립,스파&마사지,태국,방콕,74000,AAF304,MHJ-PRD16138BDZZ,[방콕스파] 방콕 디바나 디바인 스파
트립,스파&마사지,태국,방콕,74000,AAF304,MHJ-PRD16138JZJA,[방콕스파] 방콕 디 웰니스 메드 스파 (Dii Wellness)
트립,스파&마사지,태국,방콕,74000,AAF304,MHJ-PRD16138KPFZ,[방콕스파] 방콕 디바나 너처 스파
트립,스파&마사지,태국,방콕,74000,AAF304,MHJ-PRD16138OZBA,[방콕스파] 방콕 디바나 센츄라 스파
여행서비스,픽업서비스,태국,방콕,25000,AAF321,MHJ-PRD16138PBO0,"태국 방콕 공항 픽업/샌딩 파타야이동 (수완나품,돈므앙) #호텔간이동"
트립,스파&마사지,태국,방콕,25000,AAF304,MHJ-PRD16138RBXA,[방콕스파] 방콕 막카 헬스 & 스파 (수쿰빗 33)
트립,스파&마사지,태국,방콕,68000,AAF304,MHJ-PRD16138VIOA,[방콕스파] 방콕 디바나 버츄 스파
레스토랑,식당예약,태국,방콕,68000,AAF304,MHJ-PRD1613AKQVP,알로프트 방콕 수쿰빗 11 크레이브 레스토랑 디너 뷔페
페리,크루즈,태국,방콕,68000,AAF320,MHJ-PRD1871DWCEH,[방콕크루즈] 오쿠라 디너 크루즈 코스요리 (아시아티크 출발)
트립,스파&마사지,태국,방콕,68000,AAF304,MHJ-PRD18AA0764Y,[방콕스파] 방콕 드림하우스 타이 마사지 & 스파 (랑수언 지점) 
입장권/패스,전망대&스카이라운지,태국,방콕,32000,AAF304,MHJ-PRD1AF582YCK,[방콕] 마하나콘 전망대 스카이 워크
여행서비스,픽업서비스,태국,방콕,86000,AAF321,MHJ-PRD1AF58E6EA,[태국] 방콕호텔 - 골프장 / 왕복 픽업 차량 서비스 (18홀 라운딩 기준)
레스토랑,식당예약,태국,방콕,86000,AAF304,MHJ-PRD1B0842V6D,[태국] 57th 스트릿 레스토랑 뷔페 / 방콕 메리어트 호텔 스쿰빗 57 (통로) 
레스토랑,식당예약,태국,방콕,86000,AAF304,MHJ-PRD1B084TVB5,"[태국] 카펠라 방콕 호텔, 프라나콘 레스토랑 세트 메뉴"
트립,스파&마사지,태국,방콕,86000,AAF304,MHJ-PRD1B084ZOD6,[방콕스파] 방콕 디오 스파 마사지
페리,크루즈,태국,방콕,86000,AAF320,MHJ-PRD1B14COGX1,[방콕크루즈] 욧시암 선셋 & 디너크루즈 (아시아티크 출발)
골프,골프장 예약,태국,방콕,86000,AAF304,MHJ-PRD1D6681VLV,[방콕 골프장] 베스트 오션 골프
골프,골프장 예약,태국,방콕,86000,AAF304,MHJ-PRD1D6683DNS,[방콕 골프장] 레이크우드 컨트리 클럽 
골프,골프장 예약,태국,방콕,86000,AAF304,MHJ-PRD1D66898UR,[방콕 골프장] 크룽카비 골프 코스 앤 컨트리 클럽 
트립,스파&마사지,태국,방콕,86000,AAF304,MHJ-PRD1D668BMVM,[방콕스파] 방콕 유노모리 온천 앤 스파 (스쿰빗 26)
골프,골프장 예약,태국,방콕,98000,AAF304,MHJ-PRD1D668GRH1,[방콕 골프장] 플로라빌 골프 앤 컨트리 클럽
골프,골프장 예약,태국,방콕,98000,AAF304,MHJ-PRD1D668H0Y1,[방콕 골프장] 카스카타 골프 클럽
골프,골프장 예약,태국,방콕,98000,AAF304,MHJ-PRD1D668LXLF,[방콕 골프장] 레거시 골프 클럽
